,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,venue_Brabourne Stadium,venue_Buffalo Park,venue_De Beers Diamond Oval,venue_Dr DY Patil Sports Academy,venue_Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,venue_Dubai International Cricket Stadium,venue_Eden Gardens,venue_Feroz Shah Kotla,venue_Green Park,venue_Himachal Pradesh Cricket Association Stadium,venue_Holkar Cricket Stadium,venue_JSCA International Stadium Complex,venue_Kingsmead,venue_M Chinnaswamy Stadium,"venue_MA Chidambaram Stadium, Chepauk",venue_Maharashtra Cricket Association Stadium,venue_Nehru Stadium,venue_New Wanderers Stadium,venue_Newlands,venue_OUTsurance Oval,"venue_Punjab Cricket Association IS Bindra Stadium, Mohali","venue_Punjab Cricket Association Stadium, Mohali","venue_Rajiv Gandhi International Stadium, Uppal","venue_Sardar Patel Stadium, Motera",venue_Saurashtra Cricket Association Stadium,venue_Sawai Mansingh Stadium,venue_Shaheed Veer Narayan Singh International Stadium,venue_Sharjah Cricket Stadium,venue_Sheikh Zayed Stadium,venue_St George's Park,venue_Subrata Roy Sahara Stadium,venue_SuperSport Park,"venue_Vidarbha Cricket Association Stadium, Jamtha",venue_Wankhede Stadium,bat_team_Deccan Chargers,bat_team_Delhi Daredevils,bat_team_Gujarat Lions,bat_team_Kings XI Punjab,bat_team_Kochi Tuskers Kerala,bat_team_Kolkata Knight Riders,bat_team_Mumbai Indians,bat_team_Pune Warriors,bat_team_Rajasthan Royals,bat_team_Rising Pune Supergiant,bat_team_Rising Pune Supergiants,bat_team_Royal Challengers Bangalore,bat_team_Sunrisers Hyderabad,bowl_team_Deccan Chargers,bowl_team_Delhi Daredevils,bowl_team_Gujarat Lions,bowl_team_Kings XI Punjab,bowl_team_Kochi Tuskers Kerala,bowl_team_Kolkata Knight Riders,bowl_team_Mumbai Indians,bowl_team_Pune Warriors,bowl_team_Rajasthan Royals,bowl_team_Rising Pune Supergiant,bowl_team_Rising Pune Supergiants,bowl_team_Royal Challengers Bangalore,bowl_team_Sunrisers Hyderabad,batsman_A Chandila,batsman_A Chopra,batsman_A Choudhary,batsman_A Flintoff,batsman_A Kumble,batsman_A Mishra,batsman_A Mithun,batsman_A Mukund,batsman_A Nehra,batsman_A Singh,batsman_A Symonds,batsman_A Uniyal,batsman_AA Bilakhia,batsman_AA Chavan,batsman_AA Jhunjhunwala,batsman_AB Agarkar,batsman_AB Dinda,batsman_AB McDonald,batsman_AB de Villiers,batsman_AC Blizzard,batsman_AC Gilchrist,batsman_AC Thomas,batsman_AC Voges,batsman_AD Mascarenhas,batsman_AD Mathews,batsman_AD Nath,batsman_AD Russell,batsman_AF Milne,batsman_AG Murtaza,batsman_AG Paunikar,batsman_AJ Finch,batsman_AJ Tye,batsman_AL Menaria,batsman_AM Nayar,batsman_AM Rahane,batsman_AN Ahmed,batsman_AN Ghosh,batsman_AP Dole,batsman_AP Majumdar,batsman_AP Tare,batsman_AR Bawne,batsman_AR Patel,batsman_AS Rajpoot,batsman_AS Raut,batsman_AS Yadav,batsman_AT Rayudu,batsman_AUK Pathan,batsman_Anirudh Singh,batsman_Ankit Sharma,batsman_Ankit Soni,batsman_Anureet Singh,batsman_Azhar Mahmood,batsman_B Akhil,batsman_B Chipli,batsman_B Kumar,batsman_B Lee,batsman_B Sumanth,batsman_BA Bhatt,batsman_BA Stokes,batsman_BAW Mendis,batsman_BB McCullum,batsman_BB Samantray,batsman_BB Sran,batsman_BCJ Cutting,batsman_BE Hendricks,batsman_BJ Haddin,batsman_BJ Hodge,batsman_BJ Rohrer,batsman_BMAJ Mendis,batsman_BR Dunk,batsman_Basil Thampi,batsman_Bipul Sharma,batsman_C Madan,batsman_C Munro,batsman_C de Grandhomme,batsman_CA Lynn,batsman_CA Pujara,batsman_CH Gayle,batsman_CH Morris,batsman_CJ Anderson,batsman_CJ Ferguson,batsman_CJ McKay,batsman_CK Kapugedera,batsman_CL White,batsman_CM Gautam,batsman_CR Brathwaite,batsman_CR Woakes,batsman_D Kalyankrishna,batsman_D Salunkhe,batsman_D Wiese,batsman_D du Preez,batsman_DA Miller,batsman_DA Warner,batsman_DB Das,batsman_DB Ravi Teja,batsman_DE Bollinger,batsman_DH Yagnik,batsman_DJ Bravo,batsman_DJ Harris,batsman_DJ Hooda,batsman_DJ Hussey,batsman_DJ Jacobs,batsman_DJ Muthuswami,batsman_DJ Thornely,batsman_DJG Sammy,batsman_DL Vettori,batsman_DNT Zoysa,batsman_DPMD Jayawardene,batsman_DR Martyn,batsman_DR Smith,batsman_DS Kulkarni,batsman_DS Lehmann,batsman_DT Christian,batsman_DT Patil,batsman_DW Steyn,batsman_EJG Morgan,batsman_ER Dwivedi,batsman_F Behardien,batsman_F du Plessis,batsman_FH Edwards,batsman_FY Fazal,batsman_G Gambhir,batsman_GC Smith,batsman_GH Vihari,batsman_GJ Bailey,batsman_GJ Maxwell,batsman_GR Napier,batsman_Gurkeerat Singh,batsman_HH Gibbs,batsman_HH Pandya,batsman_HM Amla,batsman_HV Patel,batsman_Harbhajan Singh,batsman_Harmeet Singh,batsman_Harpreet Singh,batsman_I Malhotra,batsman_I Sharma,batsman_IK Pathan,batsman_IR Jaggi,batsman_Imran Tahir,batsman_Iqbal Abdulla,batsman_Ishan Kishan,batsman_J Arunkumar,batsman_J Botha,batsman_J Suchith,batsman_J Theron,batsman_J Yadav,batsman_JA Morkel,batsman_JC Buttler,batsman_JD Ryder,batsman_JD Unadkat,batsman_JDP Oram,batsman_JDS Neesham,batsman_JE Taylor,batsman_JEC Franklin,batsman_JH Kallis,batsman_JJ Bumrah,batsman_JJ Roy,batsman_JO Holder,batsman_JP Duminy,batsman_JP Faulkner,batsman_JR Hopes,batsman_Jaskaran Singh,batsman_Joginder Sharma,batsman_K Goel,batsman_K Rabada,batsman_KA Pollard,batsman_KB Arun Karthik,batsman_KC Cariappa,batsman_KC Sangakkara,batsman_KD Karthik,batsman_KH Pandya,batsman_KJ Abbott,batsman_KK Cooper,batsman_KK Nair,batsman_KL Rahul,batsman_KM Jadhav,batsman_KP Appanna,batsman_KP Pietersen,batsman_KS Williamson,batsman_KV Sharma,batsman_KW Richardson,batsman_Kamran Akmal,batsman_Kuldeep Yadav,batsman_L Balaji,batsman_L Ronchi,batsman_LA Carseldine,batsman_LA Pomersbach,batsman_LH Ferguson,batsman_LJ Wright,batsman_LMP Simmons,batsman_LPC Silva,batsman_LR Shukla,batsman_LRPL Taylor,batsman_M Kaif,batsman_M Kartik,batsman_M Klinger,batsman_M Manhas,batsman_M Morkel,batsman_M Muralitharan,batsman_M Ntini,batsman_M Rawat,batsman_M Vijay,batsman_M Vohra,batsman_M de Lange,batsman_MA Agarwal,batsman_MA Khote,batsman_MA Starc,batsman_MC Henriques,batsman_MC Juneja,batsman_MD Mishra,batsman_MDKJ Perera,batsman_MEK Hussey,batsman_MF Maharoof,batsman_MG Johnson,batsman_MJ Clarke,batsman_MJ Guptill,batsman_MJ Lumb,batsman_MJ McClenaghan,batsman_MK Pandey,batsman_MK Tiwary,batsman_ML Hayden,batsman_MM Patel,batsman_MM Sharma,batsman_MN Samuels,batsman_MN van Wyk,batsman_MP Stoinis,batsman_MR Marsh,batsman_MS Bisla,batsman_MS Dhoni,batsman_MS Gony,batsman_MS Wade,batsman_MV Boucher,batsman_Mandeep Singh,batsman_Mashrafe Mortaza,batsman_Misbah-ul-Haq,batsman_Mohammad Ashraful,batsman_Mohammad Hafeez,batsman_Mohammad Nabi,batsman_Mohammed Shami,batsman_N Rana,batsman_N Saini,batsman_ND Doshi,batsman_NJ Rimmington,batsman_NL McCullum,batsman_NLTC Perera,batsman_NM Coulter-Nile,batsman_NS Naik,batsman_NV Ojha,batsman_Niraj Patel,batsman_OA Shah,batsman_P Awana,batsman_P Dogra,batsman_P Kumar,batsman_P Negi,batsman_P Parameswaran,batsman_P Sahu,batsman_PA Patel,batsman_PA Reddy,batsman_PC Valthaty,batsman_PD Collingwood,batsman_PJ Cummins,batsman_PJ Sangwan,batsman_PP Chawla,batsman_PP Ojha,batsman_PR Shah,batsman_PSP Handscomb,batsman_PV Tambe,batsman_Pankaj Singh,batsman_Parvez Rasool,batsman_Q de Kock,batsman_R Ashwin,batsman_R Bhatia,batsman_R Bishnoi,batsman_R Dhawan,batsman_R Dravid,batsman_R McLaren,batsman_R Rampaul,batsman_R Sathish,batsman_R Sharma,batsman_R Shukla,batsman_R Tewatia,batsman_R Vinay Kumar,batsman_RA Jadeja,batsman_RA Tripathi,batsman_RD Chahar,batsman_RE Levi,batsman_RE van der Merwe,batsman_RG More,batsman_RG Sharma,batsman_RJ Harris,batsman_RJ Peterson,batsman_RJ Quiney,batsman_RN ten Doeschate,batsman_RP Singh,batsman_RR Bhatkal,batsman_RR Pant,batsman_RR Powar,batsman_RR Raje,batsman_RR Rossouw,batsman_RR Sarwan,batsman_RS Bopara,batsman_RT Ponting,batsman_RV Gomez,batsman_RV Uthappa,batsman_Rashid Khan,batsman_S Anirudha,batsman_S Aravind,batsman_S Badree,batsman_S Badrinath,batsman_S Chanderpaul,batsman_S Dhawan,batsman_S Gopal,batsman_S Nadeem,batsman_S Narwal,batsman_S Rana,batsman_S Sohal,batsman_S Sreesanth,batsman_S Vidyut,batsman_SA Abbott,batsman_SA Asnodkar,batsman_SA Yadav,batsman_SB Bangar,batsman_SB Jakati,batsman_SB Joshi,batsman_SB Styris,batsman_SB Wagh,batsman_SC Ganguly,batsman_SD Chitnis,batsman_SE Marsh,batsman_SJ Srivastava,batsman_SK Raina,batsman_SK Trivedi,batsman_SK Warne,batsman_SL Malinga,batsman_SM Harwood,batsman_SM Katich,batsman_SM Pollock,batsman_SMSM Senanayake,batsman_SN Khan,batsman_SN Thakur,batsman_SP Fleming,batsman_SP Goswami,batsman_SP Jackson,batsman_SP Narine,batsman_SPD Smith,batsman_SR Tendulkar,batsman_SR Watson,batsman_SS Iyer,batsman_SS Tiwary,batsman_ST Jayasuriya,batsman_STR Binny,batsman_SV Samson,batsman_SW Billings,batsman_SW Tait,batsman_Sachin Baby,batsman_Salman Butt,batsman_Sandeep Sharma,batsman_Shahid Afridi,batsman_Shakib Al Hasan,batsman_Shivam Sharma,batsman_Shoaib Ahmed,batsman_Shoaib Akhtar,batsman_Shoaib Malik,batsman_Sohail Tanvir,batsman_Sunny Singh,batsman_Swapnil Singh,batsman_T Henderson,batsman_T Kohli,batsman_T Taibu,batsman_T Thushara,batsman_TD Paine,batsman_TG Southee,batsman_TL Suman,batsman_TM Dilshan,batsman_TM Head,batsman_TM Srivastava,batsman_TR Birt,batsman_TS Mills,batsman_UBT Chand,batsman_UT Khawaja,batsman_UT Yadav,batsman_Umar Gul,batsman_V Kohli,batsman_V Pratap Singh,batsman_V Sehwag,batsman_V Shankar,batsman_VH Zol,batsman_VR Aaron,batsman_VRV Singh,batsman_VS Malik,batsman_VVS Laxman,batsman_VY Mahesh,batsman_Vishnu Vinod,batsman_W Jaffer,batsman_WA Mota,batsman_WD Parnell,batsman_WP Saha,batsman_WPUJC Vaas,batsman_Washington Sundar,batsman_X Thalaivan Sargunam,batsman_Y Nagar,batsman_Y Venugopal Rao,batsman_YA Abdulla,batsman_YK Pathan,batsman_YS Chahal,batsman_YV Takawale,batsman_Yashpal Singh,batsman_Yuvraj Singh,batsman_Z Khan,bowler_A Chandila,bowler_A Choudhary,bowler_A Flintoff,bowler_A Kumble,bowler_A Mishra,bowler_A Mithun,bowler_A Nehra,bowler_A Singh,bowler_A Symonds,bowler_A Uniyal,bowler_A Zampa,bowler_AA Chavan,bowler_AA Jhunjhunwala,bowler_AA Kazi,bowler_AA Noffke,bowler_AB Agarkar,bowler_AB Dinda,bowler_AB McDonald,bowler_AC Thomas,bowler_AC Voges,bowler_AD Mascarenhas,bowler_AD Mathews,bowler_AD Russell,bowler_AF Milne,bowler_AG Murtaza,bowler_AJ Finch,bowler_AJ Tye,bowler_AL Menaria,bowler_AM Nayar,bowler_AM Rahane,bowler_AM Salvi,bowler_AN Ahmed,bowler_AP Dole,bowler_AR Patel,bowler_AS Rajpoot,bowler_AS Raut,bowler_AUK Pathan,bowler_Abdur Razzak,bowler_Anand Rajan,bowler_Ankit Sharma,bowler_Ankit Soni,bowler_Anureet Singh,bowler_Azhar Mahmood,bowler_B Akhil,bowler_B Geeves,bowler_B Kumar,bowler_B Laughlin,bowler_B Lee,bowler_BA Bhatt,bowler_BA Stokes,bowler_BAW Mendis,bowler_BB Sran,bowler_BCJ Cutting,bowler_BE Hendricks,bowler_BJ Hodge,bowler_BMAJ Mendis,bowler_BW Hilfenhaus,bowler_Basil Thampi,bowler_Bipul Sharma,bowler_C Ganapathy,bowler_C Munro,bowler_C Nanda,bowler_C de Grandhomme,bowler_CH Gayle,bowler_CH Morris,bowler_CJ Anderson,bowler_CJ Jordan,bowler_CJ McKay,bowler_CK Kapugedera,bowler_CK Langeveldt,bowler_CL White,bowler_CR Brathwaite,bowler_CR Woakes,bowler_CRD Fernando,bowler_D Kalyankrishna,bowler_D Salunkhe,bowler_D Wiese,bowler_D du Preez,bowler_DAJ Bracewell,bowler_DB Ravi Teja,bowler_DE Bollinger,bowler_DJ Bravo,bowler_DJ Harris,bowler_DJ Hooda,bowler_DJ Hussey,bowler_DJ Muthuswami,bowler_DJ Thornely,bowler_DJG Sammy,bowler_DL Chahar,bowler_DL Vettori,bowler_DNT Zoysa,bowler_DP Nannes,bowler_DP Vijaykumar,bowler_DR Smith,bowler_DS Kulkarni,bowler_DT Christian,bowler_DW Steyn,bowler_FH Edwards,bowler_FY Fazal,bowler_GB Hogg,bowler_GD McGrath,bowler_GH Vihari,bowler_GJ Maxwell,bowler_GS Sandhu,bowler_Gagandeep Singh,bowler_Gurkeerat Singh,bowler_HH Pandya,bowler_HV Patel,bowler_Harbhajan Singh,bowler_Harmeet Singh,bowler_I Sharma,bowler_IC Pandey,bowler_IK Pathan,bowler_Imran Tahir,bowler_Iqbal Abdulla,bowler_J Botha,bowler_J Suchith,bowler_J Syed Mohammad,bowler_J Theron,bowler_J Yadav,bowler_JA Morkel,bowler_JD Ryder,bowler_JD Unadkat,bowler_JDP Oram,bowler_JDS Neesham,bowler_JE Taylor,bowler_JEC Franklin,bowler_JH Kallis,bowler_JJ Bumrah,bowler_JJ van der Wath,bowler_JM Kemp,bowler_JO Holder,bowler_JP Duminy,bowler_JP Faulkner,bowler_JR Hopes,bowler_JW Hastings,bowler_Jaskaran Singh,bowler_Joginder Sharma,bowler_K Goel,bowler_K Rabada,bowler_K Santokie,bowler_K Upadhyay,bowler_KA Pollard,bowler_KAJ Roach,bowler_KC Cariappa,bowler_KH Pandya,bowler_KJ Abbott,bowler_KK Cooper,bowler_KMDN Kulasekara,bowler_KP Appanna,bowler_KP Pietersen,bowler_KS Williamson,bowler_KV Sharma,bowler_KW Richardson,bowler_Kamran Khan,bowler_Karanveer Singh,bowler_Kuldeep Yadav,bowler_L Ablish,bowler_L Balaji,bowler_LA Carseldine,bowler_LH Ferguson,bowler_LJ Wright,bowler_LR Shukla,bowler_LRPL Taylor,bowler_M Ashwin,bowler_M Kartik,bowler_M Manhas,bowler_M Morkel,bowler_M Muralitharan,bowler_M Ntini,bowler_M Vijay,bowler_M de Lange,bowler_MA Khote,bowler_MA Starc,bowler_MC Henriques,bowler_MF Maharoof,bowler_MG Johnson,bowler_MG Neser,bowler_MJ Clarke,bowler_MJ McClenaghan,bowler_MK Tiwary,bowler_MM Patel,bowler_MM Sharma,bowler_MN Samuels,bowler_MP Stoinis,bowler_MR Marsh,bowler_MS Gony,bowler_Mohammad Asif,bowler_Mohammad Hafeez,bowler_Mohammad Nabi,bowler_Mohammed Shami,bowler_Mohammed Siraj,bowler_Mustafizur Rahman,bowler_NB Singh,bowler_ND Doshi,bowler_NL McCullum,bowler_NLTC Perera,bowler_NM Coulter-Nile,bowler_P Amarnath,bowler_P Awana,bowler_P Kumar,bowler_P Negi,bowler_P Parameswaran,bowler_P Prasanth,bowler_P Sahu,bowler_P Suyal,bowler_PC Valthaty,bowler_PD Collingwood,bowler_PJ Cummins,bowler_PJ Sangwan,bowler_PM Sarvesh Kumar,bowler_PP Chawla,bowler_PP Ojha,bowler_PV Tambe,bowler_Pankaj Singh,bowler_Parvez Rasool,bowler_R Ashwin,bowler_R Bhatia,bowler_R Dhawan,bowler_R McLaren,bowler_R Ninan,bowler_R Rampaul,bowler_R Sathish,bowler_R Sharma,bowler_R Shukla,bowler_R Tewatia,bowler_R Vinay Kumar,bowler_RA Jadeja,bowler_RE van der Merwe,bowler_RG More,bowler_RG Sharma,bowler_RJ Harris,bowler_RJ Peterson,bowler_RN ten Doeschate,bowler_RP Singh,bowler_RR Bose,bowler_RR Powar,bowler_RR Raje,bowler_RS Bopara,bowler_RS Gavaskar,bowler_RV Gomez,bowler_RW Price,bowler_Rashid Khan,bowler_S Aravind,bowler_S Badree,bowler_S Dhawan,bowler_S Gopal,bowler_S Kaul,bowler_S Kaushik,bowler_S Ladda,bowler_S Nadeem,bowler_S Narwal,bowler_S Rana,bowler_S Randiv,bowler_S Sreesanth,bowler_S Sriram,bowler_S Tyagi,bowler_SA Abbott,bowler_SA Yadav,bowler_SB Bangar,bowler_SB Jakati,bowler_SB Joshi,bowler_SB Styris,bowler_SB Wagh,bowler_SC Ganguly,bowler_SD Chitnis,bowler_SE Bond,bowler_SJ Srivastava,bowler_SK Raina,bowler_SK Trivedi,bowler_SK Warne,bowler_SL Malinga,bowler_SM Boland,bowler_SM Harwood,bowler_SM Pollock,bowler_SMSM Senanayake,bowler_SN Thakur,bowler_SP Narine,bowler_SR Tendulkar,bowler_SR Watson,bowler_SS Agarwal,bowler_SS Sarkar,bowler_ST Jayasuriya,bowler_STR Binny,bowler_SW Tait,bowler_Sandeep Sharma,bowler_Shahid Afridi,bowler_Shakib Al Hasan,bowler_Shivam Sharma,bowler_Shoaib Ahmed,bowler_Shoaib Malik,bowler_Sohail Tanvir,bowler_Sunny Gupta,bowler_Swapnil Singh,bowler_T Henderson,bowler_T Natarajan,bowler_T Shamsi,bowler_T Thushara,bowler_TA Boult,bowler_TG Southee,bowler_TL Suman,bowler_TM Dilshan,bowler_TM Head,bowler_TP Sudhindra,bowler_TS Mills,bowler_UT Yadav,bowler_Umar Gul,bowler_V Kohli,bowler_V Pratap Singh,bowler_V Sehwag,bowler_V Shankar,bowler_VR Aaron,bowler_VRV Singh,bowler_VS Malik,bowler_VS Yeligati,bowler_VY Mahesh,bowler_WA Mota,bowler_WD Parnell,bowler_WPUJC Vaas,bowler_Washington Sundar,bowler_Y Gnaneswara Rao,bowler_Y Nagar,bowler_Y Venugopal Rao,bowler_YA Abdulla,bowler_YK Pathan,bowler_YS Chahal,bowler_Yuvraj Singh,bowler_Z Khan
5650,31,0,3.5,31,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,128,4,15.6,32,3,15,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
